instance_name,timeout,num_chunks,gate_out,depth_out,num_swaps,seed,method_is,objfun
ex1_226,30,200,12,9,5,13,default,swaps
ex1_226,30,200,13,9,6,14,default,swaps
ex1_226,30,200,12,10,5,5,default,swaps
ex1_226,30,200,12,9,5,10,default,swaps
ex1_226,30,200,12,10,5,11,default,swaps
ex1_226,30,200,12,10,5,12,default,swaps
ex1_226,30,200,12,10,5,15,default,swaps
ex1_226,30,300,12,9,5,1,default,swaps
ex1_226,30,300,12,10,5,3,default,swaps
ex1_226,30,300,12,10,5,2,default,swaps
ex1_226,30,300,13,9,6,6,default,swaps
ex1_226,30,300,12,10,5,7,default,swaps
ex1_226,30,300,12,10,5,8,default,swaps
ex1_226,30,300,13,11,6,9,default,swaps
ex1_226,30,300,13,11,6,4,default,swaps
ex1_226,30,300,12,10,5,5,default,swaps
ex1_226,30,300,12,10,5,10,default,swaps
ex1_226,30,300,12,10,5,12,default,swaps
ex1_226,30,300,12,10,5,11,default,swaps
ex1_226,30,300,12,10,5,13,default,swaps
ex1_226,30,300,13,10,6,14,default,swaps
ex1_226,30,300,12,10,5,15,default,swaps
ex1_226,30,400,12,10,5,1,default,swaps
ex1_226,30,400,12,10,5,5,default,swaps
ex1_226,30,400,13,12,6,4,default,swaps
ex1_226,30,400,12,9,5,3,default,swaps
ex1_226,30,400,12,10,5,2,default,swaps
ex1_226,30,400,12,10,5,8,default,swaps
ex1_226,30,400,12,10,5,7,default,swaps
ex1_226,30,400,13,11,6,6,default,swaps
ex1_226,30,400,12,9,5,12,default,swaps
ex1_226,30,400,12,10,5,13,default,swaps
ex1_226,30,400,12,10,5,15,default,swaps
ex1_226,30,400,13,10,6,9,default,swaps
ex1_226,30,400,12,10,5,10,default,swaps
ex1_226,30,400,12,10,5,11,default,swaps
ex1_226,30,400,13,9,6,14,default,swaps
ex1_226,30,500,12,10,5,3,default,swaps
ex1_226,30,500,12,10,5,7,default,swaps
ex1_226,30,500,13,9,6,9,default,swaps
ex1_226,30,500,13,12,6,4,default,swaps
ex1_226,30,500,13,9,6,6,default,swaps
ex1_226,30,500,12,10,5,8,default,swaps
ex1_226,30,500,12,9,5,5,default,swaps
ex1_226,30,500,12,10,5,1,default,swaps
ex1_226,30,500,12,9,5,2,default,swaps
ex1_226,30,500,12,9,5,10,default,swaps
ex1_226,30,500,12,9,5,11,default,swaps
ex1_226,30,500,12,9,5,12,default,swaps
ex1_226,30,500,12,9,5,13,default,swaps
ex1_226,30,500,13,10,6,14,default,swaps
ex1_226,30,500,12,9,5,15,default,swaps
xor5_254,30,1,12,10,5,2,default,swaps
xor5_254,30,1,12,10,5,1,default,swaps
xor5_254,30,1,12,9,5,15,default,swaps
xor5_254,30,1,12,10,5,5,default,swaps
xor5_254,30,1,12,10,5,7,default,swaps
xor5_254,30,1,12,10,5,3,default,swaps
xor5_254,30,1,12,9,5,6,default,swaps
xor5_254,30,1,12,10,5,10,default,swaps
xor5_254,30,1,12,10,5,8,default,swaps
xor5_254,30,1,12,10,5,9,default,swaps
xor5_254,30,1,12,10,5,13,default,swaps
xor5_254,30,1,12,10,5,4,default,swaps
xor5_254,30,1,12,9,5,12,default,swaps
xor5_254,30,1,12,10,5,14,default,swaps
xor5_254,30,1,12,9,5,11,default,swaps
xor5_254,30,2,12,10,5,2,default,swaps
xor5_254,30,2,12,9,5,1,default,swaps
xor5_254,30,2,12,9,5,5,default,swaps
xor5_254,30,2,13,11,6,6,default,swaps
xor5_254,30,2,12,10,5,8,default,swaps
xor5_254,30,2,13,11,6,3,default,swaps
xor5_254,30,2,12,10,5,10,default,swaps
xor5_254,30,2,12,10,5,4,default,swaps
xor5_254,30,2,12,9,5,12,default,swaps
xor5_254,30,2,13,11,6,7,default,swaps
xor5_254,30,2,13,12,6,9,default,swaps
xor5_254,30,2,12,10,5,11,default,swaps
xor5_254,30,2,12,10,5,13,default,swaps
xor5_254,30,2,12,9,5,14,default,swaps
xor5_254,30,2,12,10,5,15,default,swaps
xor5_254,30,3,12,10,5,3,default,swaps
xor5_254,30,3,12,10,5,6,default,swaps
xor5_254,30,3,13,11,6,7,default,swaps
xor5_254,30,3,13,11,6,9,default,swaps
xor5_254,30,3,13,11,6,1,default,swaps
xor5_254,30,3,12,10,5,2,default,swaps
xor5_254,30,3,13,11,6,4,default,swaps
xor5_254,30,3,12,10,5,5,default,swaps
xor5_254,30,3,12,10,5,14,default,swaps
xor5_254,30,3,12,10,5,8,default,swaps
xor5_254,30,3,13,11,6,15,default,swaps
xor5_254,30,3,12,10,5,10,default,swaps
xor5_254,30,3,13,11,6,11,default,swaps
xor5_254,30,3,12,10,5,12,default,swaps
xor5_254,30,3,12,10,5,13,default,swaps
xor5_254,30,4,13,11,6,2,default,swaps
xor5_254,30,4,12,10,5,4,default,swaps
xor5_254,30,4,13,11,6,5,default,swaps
xor5_254,30,4,13,11,6,8,default,swaps
xor5_254,30,4,13,11,6,1,default,swaps
xor5_254,30,4,12,10,5,9,default,swaps
xor5_254,30,4,14,10,7,10,default,swaps
xor5_254,30,4,13,10,6,3,default,swaps
xor5_254,30,4,13,10,6,6,default,swaps
xor5_254,30,4,13,11,6,7,default,swaps
xor5_254,30,4,13,10,6,14,default,swaps
xor5_254,30,4,13,11,6,11,default,swaps
xor5_254,30,4,13,10,6,12,default,swaps
xor5_254,30,4,13,11,6,13,default,swaps
xor5_254,30,4,12,10,5,15,default,swaps
xor5_254,30,5,12,10,5,2,default,swaps
xor5_254,30,5,12,10,5,1,default,swaps
xor5_254,30,5,12,10,5,3,default,swaps
xor5_254,30,5,14,11,7,5,default,swaps
xor5_254,30,5,12,10,5,6,default,swaps
xor5_254,30,5,12,10,5,7,default,swaps
xor5_254,30,5,13,11,6,8,default,swaps
xor5_254,30,5,13,11,6,4,default,swaps
xor5_254,30,5,13,10,6,9,default,swaps
xor5_254,30,5,13,10,6,14,default,swaps
xor5_254,30,5,13,11,6,10,default,swaps
xor5_254,30,5,12,10,5,11,default,swaps
xor5_254,30,5,13,10,6,12,default,swaps
xor5_254,30,5,13,11,6,13,default,swaps
xor5_254,30,5,13,11,6,15,default,swaps
xor5_254,30,10,12,10,5,2,default,swaps
xor5_254,30,10,12,9,5,3,default,swaps
xor5_254,30,10,13,12,6,4,default,swaps
xor5_254,30,10,12,10,5,5,default,swaps
xor5_254,30,10,13,10,6,6,default,swaps
xor5_254,30,10,12,9,5,7,default,swaps
xor5_254,30,10,13,10,6,9,default,swaps
xor5_254,30,10,12,10,5,1,default,swaps
xor5_254,30,10,12,9,5,13,default,swaps
xor5_254,30,10,12,10,5,8,default,swaps
xor5_254,30,10,12,9,5,10,default,swaps
xor5_254,30,10,12,9,5,11,default,swaps
xor5_254,30,10,12,10,5,15,default,swaps
xor5_254,30,10,12,10,5,12,default,swaps
xor5_254,30,10,13,9,6,14,default,swaps
xor5_254,30,20,12,9,5,3,default,swaps
xor5_254,30,20,12,10,5,2,default,swaps
xor5_254,30,20,13,11,6,4,default,swaps
xor5_254,30,20,12,10,5,5,default,swaps
xor5_254,30,20,13,11,6,6,default,swaps
xor5_254,30,20,12,10,5,7,default,swaps
xor5_254,30,20,13,11,6,9,default,swaps
xor5_254,30,20,12,10,5,1,default,swaps
xor5_254,30,20,12,10,5,10,default,swaps
xor5_254,30,20,12,9,5,12,default,swaps
xor5_254,30,20,12,9,5,8,default,swaps
xor5_254,30,20,12,10,5,11,default,swaps
xor5_254,30,20,12,10,5,13,default,swaps
xor5_254,30,20,13,9,6,14,default,swaps
xor5_254,30,20,12,10,5,15,default,swaps
xor5_254,30,30,12,9,5,3,default,swaps
xor5_254,30,30,13,12,6,4,default,swaps
xor5_254,30,30,12,10,5,2,default,swaps
xor5_254,30,30,12,10,5,5,default,swaps
xor5_254,30,30,13,9,6,6,default,swaps
xor5_254,30,30,12,9,5,7,default,swaps
xor5_254,30,30,13,10,6,9,default,swaps
xor5_254,30,30,12,10,5,1,default,swaps
xor5_254,30,30,12,9,5,12,default,swaps
xor5_254,30,30,13,9,6,14,default,swaps
xor5_254,30,30,12,9,5,15,default,swaps
xor5_254,30,30,12,10,5,8,default,swaps
xor5_254,30,30,12,9,5,10,default,swaps
