instance_name,timeout,num_chunks,gate_out,depth_out,num_swaps,seed
4mod5-v1_22,60,1,26,15,5,5
4mod5-v1_22,60,1,26,17,5,8
4mod5-v1_22,60,1,26,15,5,10
4mod5-v1_22,60,1,26,16,5,4
4mod5-v1_22,60,1,26,16,5,3
4mod5-v1_22,60,1,26,15,5,2
4mod5-v1_22,60,1,26,16,5,1
4mod5-v1_22,60,1,26,16,5,9
4mod5-v1_22,60,1,26,17,5,7
mod5d1_63,60,1,28,17,6,8
mod5d1_63,60,1,28,17,6,4
mod5d1_63,60,1,28,17,6,3
mod5d1_63,60,1,28,17,6,7
mod5d1_63,60,1,28,17,6,9
mod5d1_63,60,1,28,17,6,1
mod5d1_63,60,1,28,17,6,10
mod5d1_63,60,1,28,17,6,2
mod5d1_63,60,1,28,17,6,6
mod5d1_63,60,1,28,18,6,5
4gt11_83,60,1,28,16,5,10
4gt11_83,60,1,28,16,5,6
4gt11_83,60,1,28,16,5,3
4gt11_83,60,1,28,16,5,9
4gt11_83,60,1,28,16,5,5
4gt11_83,60,1,28,16,5,1
4gt11_83,60,1,28,16,5,4
4gt11_83,60,1,28,16,5,7
4gt11_83,60,1,28,16,5,8
4gt11_83,60,1,28,16,5,2
4gt11_82,60,1,34,22,7,8
4gt11_82,60,1,34,22,7,7
4gt11_82,60,1,34,22,7,4
4gt11_82,60,1,34,22,7,10
4gt11_82,60,1,34,22,7,3
4gt11_82,60,1,34,22,7,1
4gt11_82,60,1,34,22,7,9
4gt11_82,60,1,34,22,7,2
4gt11_82,60,1,34,22,7,5
4gt11_82,60,1,34,22,7,6
rd32-v0_66,60,1,42,27,8,8
rd32-v0_66,60,1,42,28,8,6
rd32-v0_66,60,1,42,27,8,4
rd32-v0_66,60,1,42,27,8,7
rd32-v0_66,60,1,42,27,8,3
rd32-v0_66,60,1,42,27,8,5
rd32-v0_66,60,1,42,27,8,1
rd32-v0_66,60,1,42,28,8,10
rd32-v0_66,60,1,42,28,8,2
