instance_name,routing_method,g_in,d_in,timeout,best_size,best_depth,avg_size,avg_depth,ideal_cost,n_tries,improvements_count
sym9_193,decay,34881,19235,20,39180,24527,39302.25,24739.5,75907,8,4
sym9_193,decay,34881,19235,30,39120,24228,39234.416666666664,24603.75,75547,12,4
sym9_193,decay,34881,19235,60,39052,24085,39254.52,24603.24,75139,25,4
sao2_257,basic,38577,19563,10,46904,29611,47029.25,29865.0,105403,4,1
sao2_257,basic,38577,19563,20,47040,29587,47028.0,29759.285714285714,106219,7,2
sao2_257,basic,38577,19563,30,46956,29584,47078.90909090909,29866.81818181818,105715,11,1
sao2_257,basic,38577,19563,60,46916,29424,47030.0,29739.5,105475,22,4
sao2_257,lookahead,38577,19563,10,43209,25434,43307.5,25666.75,83233,4,2
sao2_257,lookahead,38577,19563,20,43490,25813,43525.625,26117.875,84919,8,2
sao2_257,lookahead,38577,19563,30,43475,25803,43546.36363636364,26079.636363636364,84829,11,3
sao2_257,lookahead,38577,19563,60,43138,25513,43536.0,26085.090909090908,82807,22,4
sao2_257,decay,38577,19563,10,43311,25673,43537.75,25983.25,83845,4,2
sao2_257,decay,38577,19563,20,43168,25720,43507.75,26016.125,82987,8,4
sao2_257,decay,38577,19563,30,43378,25686,43578.0,26139.727272727272,84247,11,4
sao2_257,decay,38577,19563,60,43209,25573,43511.954545454544,26077.727272727272,83233,22,1
dist_223,basic,38046,19694,10,46116,29373,46207.0,29640.75,103090,4,2
dist_223,basic,38046,19694,20,46288,29405,46272.42857142857,29675.571428571428,104122,7,4
dist_223,basic,38046,19694,30,46255,29653,46275.27272727273,29782.636363636364,103924,11,1
dist_223,basic,38046,19694,60,45985,29327,46217.22727272727,29660.772727272728,102304,22,4
dist_223,lookahead,38046,19694,10,42770,25853,42949.5,26152.75,83014,4,2
dist_223,lookahead,38046,19694,20,42722,25843,43066.625,26401.75,82726,8,4
dist_223,lookahead,38046,19694,30,42914,26008,43022.63636363636,26212.545454545456,83878,11,4
dist_223,lookahead,38046,19694,60,42879,25925,43047.27272727273,26311.727272727272,83668,22,4
dist_223,decay,38046,19694,10,42636,25845,42896.75,26106.25,82210,4,1
dist_223,decay,38046,19694,20,42751,25992,43042.28571428572,26353.14285714286,82900,7,3
dist_223,decay,38046,19694,30,42566,25628,43041.454545454544,26315.18181818182,81790,11,4
dist_223,decay,38046,19694,60,42536,25650,43040.181818181816,26333.31818181818,81610,22,4
urf5_280,basic,49829,27822,10,61614,41777,61837.666666666664,41992.333333333336,144303,3,3
urf5_280,basic,49829,27822,20,61916,41875,61925.2,41989.6,146115,5,2
urf5_280,basic,49829,27822,30,61663,41646,61884.875,41995.875,144597,8,2
urf5_280,basic,49829,27822,60,61780,41670,61854.64705882353,41948.529411764706,145299,17,4
urf5_280,lookahead,49829,27822,10,58316,38193,58346.333333333336,38289.0,124515,3,2
urf5_280,lookahead,49829,27822,20,58125,38007,58314.5,38288.5,123369,6,1
urf5_280,lookahead,49829,27822,30,58173,37986,58268.25,38246.875,123657,8,4
urf5_280,lookahead,49829,27822,60,58238,38001,58339.23529411765,38335.882352941175,124047,17,4
urf5_280,decay,49829,27822,10,58082,37945,58256.0,38178.0,123111,3,2
urf5_280,decay,49829,27822,20,58154,37839,58323.4,38239.2,123543,5,4
urf5_280,decay,49829,27822,30,58044,38062,58267.625,38351.125,122883,8,3
urf5_280,decay,49829,27822,60,58107,37815,58291.705882352944,38294.23529411765,123261,17,2
urf1_278,basic,54766,30955,10,68291,46368,68357.0,46546.0,162608,2,1
urf1_278,basic,54766,30955,20,68488,46414,68458.6,46496.0,163790,5,3
urf1_278,basic,54766,30955,30,68376,46344,68455.42857142857,46553.42857142857,163118,7,3
urf1_278,basic,54766,30955,60,68275,46200,68474.6,46575.26666666667,162512,15,4
urf1_278,lookahead,54766,30955,10,64176,42018,64211.666666666664,42074.0,137918,3,1
urf1_278,lookahead,54766,30955,20,64154,41973,64338.4,42175.0,137786,5,1
urf1_278,lookahead,54766,30955,30,64229,42143,64387.42857142857,42336.42857142857,138236,7,5
urf1_278,lookahead,54766,30955,60,64050,41868,64344.46666666667,42232.46666666667,137162,15,3
urf1_278,decay,54766,30955,10,64236,42097,64288.333333333336,42195.333333333336,138278,3,2
urf1_278,decay,54766,30955,20,64070,42129,64362.4,42341.8,137282,5,1
urf1_278,decay,54766,30955,30,64114,42096,64331.875,42321.25,137546,8,3
urf1_278,decay,54766,30955,60,63944,41637,64369.066666666666,42242.0,136526,15,5
sym10_262,basic,64283,35572,10,77842,51542,78319.0,51842.0,173721,2,2
sym10_262,basic,64283,35572,20,77602,51204,78077.5,51624.25,172281,4,3
sym10_262,basic,64283,35572,30,78426,51771,78587.5,51985.833333333336,177225,6,4
sym10_262,basic,64283,35572,60,77606,51049,78360.71428571429,51879.71428571428,172305,14,3
sym10_262,lookahead,64283,35572,10,72453,45806,72655.5,45862.5,141387,2,1
sym10_262,lookahead,64283,35572,20,72683,46070,72905.4,46257.8,142767,5,1
sym10_262,lookahead,64283,35572,30,72553,45757,72998.28571428571,46283.28571428572,141987,7,3
sym10_262,lookahead,64283,35572,60,72311,45596,72959.30769230769,46231.153846153844,140535,13,4
sym10_262,decay,64283,35572,10,72835,46199,73041.5,46479.5,143679,2,1
sym10_262,decay,64283,35572,20,72824,45761,72951.25,46215.25,143613,4,2
sym10_262,decay,64283,35572,30,72558,45663,73093.28571428571,46278.142857142855,142017,7,1
sym10_262,decay,64283,35572,60,72696,45808,73015.07692307692,46264.846153846156,142845,13,3
hwb8_113,basic,69380,38717,10,84345,56873,84432.5,57079.0,189542,2,2
hwb8_113,basic,69380,38717,20,84347,56842,84531.0,57139.5,189554,4,1
hwb8_113,basic,69380,38717,30,84606,56895,84576.83333333333,57239.5,191108,6,1
hwb8_113,basic,69380,38717,60,84255,56874,84559.75,57112.416666666664,189002,12,5
hwb8_113,lookahead,69380,38717,10,80064,52219,80124.5,52244.5,163856,2,2
hwb8_113,lookahead,69380,38717,20,80100,52185,80164.25,52253.75,164072,4,1
hwb8_113,lookahead,69380,38717,30,79660,51558,80116.0,52112.666666666664,161432,6,2
hwb8_113,lookahead,69380,38717,60,79991,51925,80153.83333333333,52134.416666666664,163418,12,2
hwb8_113,decay,69380,38717,10,80290,51852,80169.0,51993.5,165212,2,1
hwb8_113,decay,69380,38717,20,80109,52122,80132.25,52248.5,164126,4,2
hwb8_113,decay,69380,38717,30,79952,51443,79989.5,52009.0,163184,6,1
hwb8_113,decay,69380,38717,60,80130,51845,80158.83333333333,52132.833333333336,164252,12,5
urf2_152,basic,80480,44100,10,96824,65410,96799.5,65452.0,213754,2,2
urf2_152,basic,80480,44100,20,96827,65318,96878.66666666667,65558.0,213772,3,2
urf2_152,basic,80480,44100,30,96609,65142,96840.6,65425.2,212464,5,3
urf2_152,basic,80480,44100,60,96697,65020,96862.27272727272,65355.27272727273,212992,11,3
urf2_152,lookahead,80480,44100,10,92367,58698,92459.0,58853.0,187012,2,1
urf2_152,lookahead,80480,44100,20,92579,58878,92528.0,58916.0,188284,3,1
urf2_152,lookahead,80480,44100,30,92514,58835,92529.4,58979.0,187894,5,1
urf2_152,lookahead,80480,44100,60,92355,58606,92525.0,58937.90909090909,186940,11,3
urf2_152,decay,80480,44100,10,92612,58984,92615.0,59027.5,188482,2,2
urf2_152,decay,80480,44100,20,92522,58954,92545.33333333333,59043.333333333336,187942,3,2
urf2_152,decay,80480,44100,30,92551,58807,92479.0,58898.4,188116,5,3
urf2_152,decay,80480,44100,60,92454,58796,92518.1,58984.9,187534,10,2
urf3_279,basic,125362,70702,10,152637,101734,152637.0,101734.0,349392,1,1
urf3_279,basic,125362,70702,20,152676,101590,152622.5,101642.5,349626,2,1
urf3_279,basic,125362,70702,30,152532,101601,152711.33333333334,101947.0,348762,3,1
urf3_279,basic,125362,70702,60,152525,101105,152769.42857142858,101764.57142857143,348720,7,1
urf3_279,lookahead,125362,70702,10,143725,92170,143725.0,92170.0,295920,1,1
urf3_279,lookahead,125362,70702,20,143429,92295,143525.5,92309.0,294144,2,2
urf3_279,lookahead,125362,70702,30,143334,91462,143460.0,91996.33333333333,293574,3,1
urf3_279,lookahead,125362,70702,60,143502,92067,143507.0,92286.71428571429,294582,7,1
urf3_279,decay,125362,70702,10,143419,91904,143419.0,91904.0,294084,1,1
urf3_279,decay,125362,70702,20,143019,91701,143392.5,91926.5,291684,2,2
urf3_279,decay,125362,70702,30,143348,91516,143378.0,92140.66666666667,293658,3,2
urf3_279,decay,125362,70702,60,143390,91880,143548.14285714287,92279.57142857143,293910,7,3
plus63mod4096_163,basic,128744,72246,10,157631,105172,157631.0,105172.0,358395,1,1
plus63mod4096_163,basic,128744,72246,20,157534,105205,157689.0,105446.0,357813,2,1
plus63mod4096_163,basic,128744,72246,30,157649,105513,157728.33333333334,105689.33333333333,358503,3,2
plus63mod4096_163,basic,128744,72246,60,157769,105255,157763.14285714287,105756.0,359223,7,2
plus63mod4096_163,lookahead,128744,72246,10,147266,94750,147266.0,94750.0,296205,1,1
plus63mod4096_163,lookahead,128744,72246,20,147441,95114,147526.5,95207.0,297255,2,1
plus63mod4096_163,lookahead,128744,72246,30,147537,94965,147576.66666666666,95216.33333333333,297831,3,1
plus63mod4096_163,lookahead,128744,72246,60,147125,94430,147441.57142857142,95106.0,295359,7,2
plus63mod4096_163,decay,128744,72246,10,147241,94932,147241.0,94932.0,296055,1,1
plus63mod4096_163,decay,128744,72246,20,147222,94972,147338.5,95041.5,295941,2,2
plus63mod4096_163,decay,128744,72246,30,147560,95197,147657.0,95417.0,297969,3,2
plus63mod4096_163,decay,128744,72246,60,147311,94715,147460.7142857143,95096.57142857143,296475,7,2
urf5_158,basic,164416,89145,10,199858,134806,199858.0,134806.0,449000,1,1
urf5_158,basic,164416,89145,20,199585,134532,199585.0,134532.0,447362,1,1
urf5_158,basic,164416,89145,30,199759,134051,199730.0,134184.0,448406,2,2
urf5_158,basic,164416,89145,60,199148,133669,199491.6,134171.4,444740,5,2
urf5_158,lookahead,164416,89145,10,190082,121055,190082.0,121055.0,390344,1,1
urf5_158,lookahead,164416,89145,20,189957,120528,189957.0,120528.0,389594,1,1
urf5_158,lookahead,164416,89145,30,189903,120615,190018.5,120774.0,389270,2,1
urf5_158,lookahead,164416,89145,60,189863,120564,190063.4,120722.8,389030,5,2
urf5_158,decay,164416,89145,10,189672,120480,189672.0,120480.0,387884,1,1
urf5_158,decay,164416,89145,20,189708,120274,189708.0,120274.0,388100,1,1
urf5_158,decay,164416,89145,30,189974,120285,190095.5,120559.0,389696,2,1
urf5_158,decay,164416,89145,60,189682,120370,190049.8,120672.0,387944,5,5
urf6_160,basic,171840,93645,10,-1,-1,-1,-1,-1,0,0
urf6_160,basic,171840,93645,20,209577,138867,209577.0,138867.0,473442,1,1
urf6_160,basic,171840,93645,30,209476,138505,210187.0,139326.5,472836,2,2
urf6_160,basic,171840,93645,60,209538,138778,210494.2,139840.2,473208,5,3
urf6_160,lookahead,171840,93645,10,198071,123751,198071.0,123751.0,404406,1,1
urf6_160,lookahead,171840,93645,20,197299,122569,197299.0,122569.0,399774,1,1
urf6_160,lookahead,171840,93645,30,197238,122854,197754.5,123328.5,399408,2,2
urf6_160,lookahead,171840,93645,60,197009,122384,198116.6,123670.8,398034,5,3
urf6_160,decay,171840,93645,10,198652,123919,198652.0,123919.0,407892,1,1
urf6_160,decay,171840,93645,20,197405,122750,197405.0,122750.0,400410,1,1
urf6_160,decay,171840,93645,30,197848,123166,198082.0,123551.0,403068,2,2
urf6_160,decay,171840,93645,60,197190,122267,197603.4,123025.2,399120,5,3
urf1_149,basic,184864,99585,10,-1,-1,-1,-1,-1,0,0
urf1_149,basic,184864,99585,20,224237,150163,224237.0,150163.0,501980,1,1
urf1_149,basic,184864,99585,30,224587,150267,224515.0,150322.0,504080,2,2
urf1_149,basic,184864,99585,60,224607,150054,224545.2,150355.0,504200,5,2
urf1_149,lookahead,184864,99585,10,-1,-1,-1,-1,-1,0,0
urf1_149,lookahead,184864,99585,20,213864,134927,213864.0,134927.0,439742,1,1
urf1_149,lookahead,184864,99585,30,213702,134605,213691.0,134676.0,438770,2,1
urf1_149,lookahead,184864,99585,60,213658,134469,213763.2,134701.0,438506,5,1
urf1_149,decay,184864,99585,10,-1,-1,-1,-1,-1,0,0
urf1_149,decay,184864,99585,20,213799,134709,213799.0,134709.0,439352,1,1
urf1_149,decay,184864,99585,30,213550,134382,213800.0,134635.5,437858,2,1
urf1_149,decay,184864,99585,60,213663,134498,213878.0,134862.25,438536,4,2
plus63mod8192_164,basic,187112,105142,10,-1,-1,-1,-1,-1,0,0
plus63mod8192_164,basic,187112,105142,20,229631,153786,229631.0,153786.0,524091,1,1
plus63mod8192_164,basic,187112,105142,30,229665,153739,229736.5,153795.5,524295,2,1
plus63mod8192_164,basic,187112,105142,60,229629,153728,229683.5,153935.75,524079,4,2
plus63mod8192_164,lookahead,187112,105142,10,-1,-1,-1,-1,-1,0,0
plus63mod8192_164,lookahead,187112,105142,20,214653,138864,214653.0,138864.0,434223,1,1
plus63mod8192_164,lookahead,187112,105142,30,214331,138473,214435.0,138535.0,432291,2,1
plus63mod8192_164,lookahead,187112,105142,60,214235,138129,214214.5,138308.25,431715,4,1
plus63mod8192_164,decay,187112,105142,10,-1,-1,-1,-1,-1,0,0
plus63mod8192_164,decay,187112,105142,20,214264,138088,214264.0,138088.0,431889,1,1
plus63mod8192_164,decay,187112,105142,30,214099,138076,214365.0,138338.5,430899,2,2
plus63mod8192_164,decay,187112,105142,60,213674,137648,214182.25,138275.5,428349,4,3
hwb9_119,basic,207775,116199,10,-1,-1,-1,-1,-1,0,0
hwb9_119,basic,207775,116199,20,247278,163246,247278.0,163246.0,535748,1,1
hwb9_119,basic,207775,116199,30,247495,162702,247530.0,163257.5,537050,2,1
hwb9_119,basic,207775,116199,60,247190,162351,247312.75,162940.75,535220,4,2
hwb9_119,lookahead,207775,116199,10,-1,-1,-1,-1,-1,0,0
hwb9_119,lookahead,207775,116199,20,233328,146991,233328.0,146991.0,452048,1,1
hwb9_119,lookahead,207775,116199,30,233413,147118,233391.0,147260.0,452558,2,2
hwb9_119,lookahead,207775,116199,60,232972,146451,233265.0,146822.0,449912,4,3
hwb9_119,decay,207775,116199,10,-1,-1,-1,-1,-1,0,0
hwb9_119,decay,207775,116199,20,233232,146933,233232.0,146933.0,451472,1,1
hwb9_119,decay,207775,116199,30,233120,146523,233228.0,146909.5,450800,2,1
hwb9_119,decay,207775,116199,60,232609,146419,233136.75,146783.0,447734,4,1
urf3_155,basic,423488,229365,10,-1,-1,-1,-1,-1,0,0
urf3_155,basic,423488,229365,20,-1,-1,-1,-1,-1,0,0
urf3_155,basic,423488,229365,30,503881,329744,503881.0,329744.0,1091122,1,1
urf3_155,basic,423488,229365,60,502736,330498,502999.0,330796.5,1084252,2,2
urf3_155,lookahead,423488,229365,10,-1,-1,-1,-1,-1,0,0
urf3_155,lookahead,423488,229365,20,-1,-1,-1,-1,-1,0,0
urf3_155,lookahead,423488,229365,30,476620,292049,476620.0,292049.0,927556,1,1
urf3_155,lookahead,423488,229365,60,476354,292601,476383.5,292684.5,925960,2,2
urf3_155,decay,423488,229365,10,-1,-1,-1,-1,-1,0,0
urf3_155,decay,423488,229365,20,-1,-1,-1,-1,-1,0,0
urf3_155,decay,423488,229365,30,477123,293741,477123.0,293741.0,930574,1,1
urf3_155,decay,423488,229365,60,476907,293357,477159.0,293604.5,929278,2,2
ground_state_estimation_10,basic,390180,245614,10,-1,-1,-1,-1,-1,0,0
ground_state_estimation_10,basic,390180,245614,20,-1,-1,-1,-1,-1,0,0
ground_state_estimation_10,basic,390180,245614,30,405841,260372,405841.0,260372.0,638355,1,1
ground_state_estimation_10,basic,390180,245614,60,404527,258745,404779.0,258983.0,630471,2,1
ground_state_estimation_10,lookahead,390180,245614,10,-1,-1,-1,-1,-1,0,0
ground_state_estimation_10,lookahead,390180,245614,20,-1,-1,-1,-1,-1,0,0
ground_state_estimation_10,lookahead,390180,245614,30,395198,249780,395198.0,249780.0,574497,1,1
ground_state_estimation_10,lookahead,390180,245614,60,394917,249677,395188.5,249798.5,572811,2,1
ground_state_estimation_10,decay,390180,245614,10,-1,-1,-1,-1,-1,0,0
ground_state_estimation_10,decay,390180,245614,20,-1,-1,-1,-1,-1,0,0
ground_state_estimation_10,decay,390180,245614,30,395145,249891,395145.0,249891.0,574179,1,1
ground_state_estimation_10,decay,390180,245614,60,395221,249893,395498.0,250252.0,574635,2,1
urf4_187,basic,512064,264330,10,-1,-1,-1,-1,-1,0,0
urf4_187,basic,512064,264330,20,-1,-1,-1,-1,-1,0,0
urf4_187,basic,512064,264330,30,610866,390178,610866.0,390178.0,1328904,1,1
urf4_187,basic,512064,264330,60,610700,389922,610700.0,389922.0,1327908,1,1
urf4_187,lookahead,512064,264330,10,-1,-1,-1,-1,-1,0,0
urf4_187,lookahead,512064,264330,20,-1,-1,-1,-1,-1,0,0
urf4_187,lookahead,512064,264330,30,560320,322903,560320.0,322903.0,1025628,1,1
urf4_187,lookahead,512064,264330,60,562739,321932,562739.0,321932.0,1040142,1,1
urf4_187,decay,512064,264330,10,-1,-1,-1,-1,-1,0,0
urf4_187,decay,512064,264330,20,-1,-1,-1,-1,-1,0,0
urf4_187,decay,512064,264330,30,558339,321422,558339.0,321422.0,1013742,1,1
urf4_187,decay,512064,264330,60,569520,340086,569520.0,340086.0,1080828,1,1
qe_qft_4,basic,71,36,10,76,39,76.0,39.22222222222222,128,198,1
qe_qft_4,basic,71,36,20,76,39,76.00253164556962,39.28101265822785,128,395,1
qe_qft_4,basic,71,36,30,76,39,76.01522842639594,39.2741116751269,128,591,1
qe_qft_4,basic,71,36,60,76,39,76.01100762066045,39.239627434377645,128,1181,2
qe_qft_4,lookahead,71,36,10,76,39,76.0,39.0,128,196,1
qe_qft_4,lookahead,71,36,20,76,39,76.0,39.0,128,389,1
qe_qft_4,lookahead,71,36,30,76,39,76.0,39.0,128,610,1
qe_qft_4,lookahead,71,36,60,76,39,76.0,39.0,128,1196,1
qe_qft_4,decay,71,36,10,76,39,76.0,39.0,128,213,1
qe_qft_4,decay,71,36,20,76,39,76.0,39.0,128,402,1
qe_qft_4,decay,71,36,30,76,39,76.0,39.0,128,609,1
qe_qft_4,decay,71,36,60,76,39,76.0,39.0,128,1199,1
qe_qft_5,basic,107,51,10,109,53,109.00980392156863,53.0,157,204,1
qe_qft_5,basic,107,51,20,109,53,109.02319587628865,53.0,157,388,1
qe_qft_5,basic,107,51,30,109,53,109.009009009009,53.0,157,555,1
qe_qft_5,basic,107,51,60,109,53,109.00699912510936,53.0,157,1143,1
qe_qft_5,lookahead,107,51,10,109,53,109.0,53.0,157,187,1
qe_qft_5,lookahead,107,51,20,109,53,109.0,53.0,157,394,1
qe_qft_5,lookahead,107,51,30,109,53,109.0,53.0,157,562,1
qe_qft_5,lookahead,107,51,60,109,53,109.0,53.0,157,1138,1
qe_qft_5,decay,107,51,10,109,53,109.0,53.0,157,189,1
qe_qft_5,decay,107,51,20,109,53,109.0,53.0,157,386,1
qe_qft_5,decay,107,51,30,109,53,109.0,53.0,157,583,1
qe_qft_5,decay,107,51,60,109,53,109.0,53.0,157,1114,1
